source,comment_id,author_id,author_name,comment_parent,commentable_id,comment_date,comment_text
comment,104,175,JCK,0,40,2015-01-29 00:09:56,"Talvez uma melhor colocação seria: ""IV – princípio do livre acesso, pelo qual deve ser garantida consulta acessível, facilitada e gratuita pelos titulares aos seus dados pessoais;"""
comment,105,175,JCK,0,48,2015-01-29 00:29:16,"Seria interessante adicionar ao final do artigo: ""[...] garantido o direito de recusa."""
comment,106,175,JCK,0,49,2015-01-29 00:32:58,"Talvez seria interessante especificar: ""§1º O consentimento para o tratamento de dados pessoais não pode ser condição para o fornecimento de produto ou serviço ou para o exercício de direito, salvo para os dados específicos que forem indispensáveis a sua realização ou prestação."""
comment,107,204,MM,0,34,2015-01-29 00:51:52,"Faça igual a China que criou seu próprio ''YOUTUBE'' o ''youku''. O Brasil só conseguirá proteger nossos dados pessoais quando conseguir criar versões nacionais das utilidades mais usadas, como email, facebook. Como também quando criar sistemas de proteção mais eficientes."
comment,111,169,Gabriel,0,13,2015-01-29 02:45:32,"Lei inconstitucional Consultem a lei&nbsp;<a href=""http://legislacao.planalto.gov.br/legisla/legislacao.nsf/Viw_Identificacao/lei%209.296-1996?OpenDocument"">LEI Nº 9.296, DE 24 DE JULHO DE 1996.</a>"
comment,112,169,Gabriel,0,13,2015-01-29 02:46:13,Interceptação de comunicação é inconstitucional&nbsp;
comment,113,169,Gabriel,0,27,2015-01-29 02:47:23,Esse projeto de lei é inconstitucional Interceptação de comunicação vai contra nossa constituição Guardar dados é interceptação de comunicação sem ordem de juiz É inconstitucional!
comment,114,169,Gabriel,0,232,2015-01-29 02:48:23,Interceptação de comunicação sem ordem de juiz é inconstitucional&nbsp;
comment,115,217,pedro,0,82,2015-01-29 03:06:49,""" (...) pelo menor período de tempo possível (...) "" é vago, flexível e impreciso, sem delimitação clara e, portanto, de difícil aplicação e verificação.<br>Melhor seria algo como ""somente pelo período de tempo em que se tratamento para tais finalidades seja estritamente necessário""."
comment,117,216,VILSON,0,3,2015-01-29 03:10:24,DEPOS DE SANCIDADA E NÃO CUNPRIDA A ONDE PODES RECORRE
comment,118,222,Alexandre A. Perdiz,0,17,2015-01-29 05:44:11,"Sugiro a seguinte ordem para os incisos I a IV: I - dado pessoal, II - dados sensíveis, III - dados anônimos e IV - tratamento."
comment,119,222,Alexandre A. Perdiz,0,79,2015-01-29 06:06:56,Quem seriam as partes nesses processos? Os dados de determinado titular poderiam ser utilizadas por quem? Admite-se o uso desses dados em desfavor do titular? Autorização judicial?
comment,120,222,Alexandre A. Perdiz,0,93,2015-01-29 06:09:00,Quem seriam as partes nesses processos? Os dados de determinado titular poderiam ser utilizadas por quem? Admite-se o uso desses dados em desfavor do titular? Autorização judicial?
comment,121,224,Anderson,0,11,2015-01-29 06:10:24,"Qual será o motivo da não aplicação da referida lei pelas emissoras de televisão etc? Algum interesse privado, econômico? É um inciso que não possui explicação na exposição de motivos, seja embasado por eventual legislação, tampouco entendimento pessoal."
comment,122,222,Alexandre A. Perdiz,0,105,2015-01-29 06:11:26,Sugiro: III - solicitação do titular; ou
comment,123,224,Anderson,0,48,2015-01-29 06:20:33,"Faltou explicitar a forma com que será dado o consentimento, pois no caso da telefonia celular não é dada a opção de recusa sobre os dados no momento em que a pessoa vai baixar algum aplicativo, pois somente aparece que o cliente dará acesso a todas as informações, tais como mensagens, ligações, acesso ao GPS, números dos contatos etc. Falta formular melhor o presente artigo."
comment,124,224,Anderson,0,84,2015-01-29 06:24:39,"Que tipo de responsabilização? penal, cível ou administrativa?"
comment,125,224,Anderson,0,99,2015-01-29 06:26:20,Onde encaixaria as empresas privadas nesse artigo?
comment,126,224,Anderson,0,100,2015-01-29 06:28:57,Qual seria a definição de órgão competente?
comment,127,224,Anderson,0,111,2015-01-29 06:32:20,"No caso das empresas privadas, tais como: telefonia celular, convencional, tv por assinatura, como seria aplicado o referido inciso? Poderia, então, tais empresas privadas fornecerem os dados pessoais a outras empresas?!"
comment,128,224,Anderson,0,116,2015-01-29 06:37:48,"Não há dúvidas de que as empresas privadas cobrarão por eventual acesso aos dados, bem como pela correção. Deverá ser inserido inciso ou parágrafo mencionando que todas as informações e correções estarão isentas do pagamento de qualquer valor, justamente por não ser da responsabilidade, em tese, do cidadão em inserir eventual informação nos bancos de dados."
comment,129,224,Anderson,0,179,2015-01-29 06:43:05,"Faltou definir quem seria esse ""responsável"""
comment,130,224,Anderson,0,229,2015-01-29 06:51:44,"Qual será a sanção penal aplicada ao responsável no âmbito privado, pois até onde sei o código penal não possui tipificação nesse sentido, apenas possibilita punição ao funcionário público?!"
comment,131,224,Anderson,0,217,2015-01-29 06:58:13,"As sanções são muito brandas. Se por muitas vezes nem o setor público cumpre com seu dever, tampouco o setor privado cumprirá. Deverá ser inserido no código penal, por meio dessa lei, um dispositivo prevendo pena de reclusão ao responsável pela empresa privada, ou seu operador, pelo eventual descumprimento do dever de guardar sigilo das informações e repasse para pessoas ou empresas privadas estranhas aquela a que pertença."
comment,132,225,Marcelo Saldanha,0,10,2015-01-29 08:29:17,"Adriano acredito que a questão aqui é a forma como a pessoa obtém os dados pessoais, ou seja, sua ex-esposa pede pra um cracker invadir seu computador e pegar dados que possam te prejudicar em alguma ação de divórcio por exemplo. de fato este inciso deve ser melhorado ou então melhor explicado.<br>"
comment,133,225,Marcelo Saldanha,0,15,2015-01-29 08:41:45,Nada de jogar pra outra lei sobre dados pessoais de uso do Estado. sem fuga.
comment,135,232,Edvaldo Freitas,0,118,2015-01-29 10:40:27,Por meio de Tutela Antecipada.<br>
comment,137,262,Calebe,0,46,2015-01-29 14:02:50,Inclusive em seus sítios eletrônicos
comment,138,38,Pedro Mizukami,0,4,2015-01-29 14:21:32,"Olá Gabriel. Esta é a consulta do anteprojeto da Lei para a Proteção de Dados Pessoais. Comentários referentes à regulamentação do Marco Civil devem ser enviados para a outra plataforma. Devem, também, limitar-se aos tópicos de regulamentação, uma vez que a consulta não vai discutir a constitucionalidade do Marco Civil. Esse, sem dúvida, é um debate importante, mas que deve ser levado ao Judiciário.&nbsp;Na presente consulta, entretanto, você pode discutir a constitucionalidade de artigos do anteprojeto da Lei de Proteção de Dados Pessoais.&nbsp;<br><br>De todo modo, quando o assunto é a constitucionalidade de determinados artigos, é crucial explicitar as razões exatas para a inconstitucionalidade alegada. Seu comentário não detalha todos os passos do argumento que demonstraria inconstitucionalidade do dispositivo em questão. Aliás, é importante também mencionar o dispositivo atacado (imagino que seja o art. 15 do Marco Civil).&nbsp;"
comment,140,164,paulo c a,0,74,2015-01-29 15:55:35,"Deve ser criado norma(s) prevendo que informações públicas de acesso irrestrito, cuja publicidade se exige para atender finalidade específica, não podem ser coletadas e armazenadas por empresa que explore atividade de banco de dados ou tratamento de dados, que tenham por objetivo comercialização destas informações (dados ou o resultado do tratamento de dados). Neste sentido, não se pode legitimar o cadastro em banco de dados (sem autorização do indivíduo) de informações como endereço residencial, escolaridade, profissão, estado civil e outros, sob o argumento de que estão disponíveis à população de forma irrestrita nas juntas comerciais (por exemplo), pois neste caso deve prevalecer o princípio da finalidade específica da publicidade, sob pena de violar a intimidade e a vida privada dos indivíduos. Ressalto que exposição de uma informação por empresa que exerce atividade de banco de dados é muito maior que publicidade promovida por um órgão público, pois aquela funciona como um centralizador de todo tipo de informação e que fica disponível a quem tiver interesse por meio de sites de internet (acesso facilitado). Apesar dos diversos benefícios que a circulação e disponibilização de informações proporciona à sociedade globalizada, a legitimidade do armazenamento e a exposição de dados pessoais dos indivíduos deve ser tratado com muita cautela, pois com as ferramentas de informática hoje disponíveis torna-se possível o mapeamento de perfis individuais de personalidade, a categorização dos cidadãos, separando toda a sociedade por grupos, podendo transformar o indivíduo em verdadeiro Homem de Vidro, de matriz nazista, transparente e sem segredos."
comment,141,280,igo,0,203,2015-01-29 16:06:07,"procedimentos de criptografia, não encriptação."
comment,144,280,igo,0,212,2015-01-29 16:16:52,"O sistemas de informações utilizados no tratamento de dados pessoais deverão ser estruturados de forma a atender aos requisitos de boas práticas de segurança, ao princípios gerais previstos nesta Lei e às demais normas regulamentares"
comment,145,280,igo,0,210,2015-01-29 16:19:24,...foram previamente adotadas medidas técnicas.....
comment,146,280,igo,0,206,2015-01-29 16:20:50,... quanto aos incidentes....
comment,149,280,igo,0,207,2015-01-29 16:33:56,"Falta um definição de pronta comunicação. Até 2 horas após a identificação do incidente, por exemplo?"
comment,150,41,Revolucionário,0,14,2015-01-29 16:50:17,"todos os dados de todos &nbsp;as empresas que trabalharem com &nbsp;a coisa publica tem que ter todos os seus dados liberados ao publico, para evitar enriquecimento ilícito."
comment,151,41,Revolucionário,0,14,2015-01-29 16:50:17,"todos os dados de todos &nbsp;as empresas que trabalharem com &nbsp;a coisa publica tem que ter todos os seus dados liberados ao publico, para evitar enriquecimento ilícito."
comment,152,41,Revolucionário,0,14,2015-01-29 16:50:18,"todos os dados de todos &nbsp;as empresas que trabalharem com &nbsp;a coisa publica tem que ter todos os seus dados liberados ao publico, para evitar enriquecimento ilícito."
comment,153,41,Revolucionário,0,48,2015-01-29 16:54:21,"Os dados pessoais, só podem se referir a quem não possui vinculo direto com negócios públicos, &nbsp;caso contrário todos os dados devem ser liberados ao conhecimento do público.&nbsp;"
comment,155,61,MG,0,18,2015-01-29 18:35:31,Considero que para uma maior proteção dos dados também seja necessário incluir que a identificação por meio de números e etc. pode ser realizada de forma direta ou indireta.&nbsp;
comment,156,15,Margareth,0,15,2015-01-29 18:54:39,"Concordo com os colegas. Se o Brasil tem a intenção de seguir a tendência mundial em termos de regulamentação de dados pessoais, então esse anteprojeto deveria abarcar tudo.&nbsp;Solicitar a criação de uma lei específica para tratar exclusivamente do regime de tratamento de dados para fins de segurança pública seria um retrocesso.Ademais, até a legislação específica ser criada, como fica a proteção da pessoa frente aos possíveis abusos por parte do governo, pela desculpa de estarem fazendo uso em prol da segurança pública.No entanto, isso não quer dizer que esse tema não pode ter algum dispositivo pontual em lei específica. Como aconteceu em alguns países, após a criação da lei de proteção de dados, algumas leis e dispositivos foram mantidos e outros não.<br>"
comment,157,15,Margareth,0,18,2015-01-29 19:01:01,"Será que para uma melhor proteção, não seria plusível incluir/ explicitar , "" inclusive imagem e som""?"
comment,162,321,Prof. Marcos,0,158,2015-01-29 21:03:00,"Exitem acordos internacionais como o ACTA ou leis contra terrorismo que tornam toda essa lei inválida. Para garantir democracia é preciso proteger os cidadãos até do próprio Estado, quando este pretende vasculhar a vida de seus cidadãos.Há de se criar nesta lei um compromisso mais forte com o cidadão brasileiro e mais fraco com leis de outros países.<br>"
comment,163,321,Prof. Marcos,0,212,2015-01-29 21:21:53,"Como estes sistemas serão fiscalizados, o órgão ou entidade fiscalizadora deve emitir um ato normativo constando os tais requisitos de segurança de forma mais específica possível.<br>"
comment,164,342,Lucas Lopes,0,196,2015-01-30 01:43:25,Não ficou claro se algum órgão competente fiscalizará se tais medidas estão sendo tomadas. Além de quais serão as punições de pelas eventuais inseguranças por parte do operador.
comment,168,369,Démerson Dias,0,5,2015-01-30 15:47:08,"Conhecendo nossa legislação, o jeitinho brasileiro e o nosso judiciário, quanto mais abrangente e explícita a lei, mais eficaz. Não duvido que alguém invente algo como imprimir uma planilha ou pdf e entregar em mãos para posterior reconversão dos dados. Ou parcelar os processos de informação em bancos para posterior interrelacionamento. Acho que a definição do tratamento deve ser ampla:<br>""Esta Lei aplica-se a qualquer operação de tratamento de dados pessoais realizado, por pessoa natural ou por pessoa jurídica de direito público ou privado, independentemente do país de sua sede e do país onde esteja localizado o banco de dados, desde que:""<br>"
comment,169,369,Démerson Dias,0,6,2015-01-30 15:50:48,"Gabriel, não force a barra. Essa questão já foi esclarecida, quando você ponderou (equivocadamente a meu ver) anteriormente.<br>"
comment,170,372,ap,0,2,2015-01-30 16:21:44,"O Governo tem que controlar a corrupção no Brasil. Ninguem aguenta mais tanta sujeira indo pra baixo do tapete! Os usuários da internet vão bem e mandam lembranças. Não estamos preocupados com internet e sim com rumo catastrófico que está tomando o Brasil. Muito Obrigado. Só pra completar peço em nome do povo Brasileiro, o fim das urnas eletrônicas, pois isto está sendo a perdição dos políticos e o fim da democracia no Brasil. Que Deus nosso Pais Celestial ilumine vossos pensamentos e tenha misericórdia de vossas ALMAS! Apge."
comment,171,372,ap,0,2,2015-01-30 16:22:16,
comment,173,391,gabriela martins,0,5,2015-01-30 22:17:07,"Creio que o texto carece de uma definição técnica do que está abarcado pela expressão ""tratamento de dados""."
comment,174,391,gabriela martins,0,17,2015-01-30 22:19:38,Normalmente essa parte com as definições não deveria vir logo no começo do texto? Achei confuso o os artigos anteriores já determinarem uma série medidas relativas a tratamento de dados e só agora vir a explicação do que é o tratamento de dados.&nbsp;
comment,175,391,gabriela martins,0,22,2015-01-30 22:23:05,"Apenas como aprimoramento técnico, sugiro que seja ""Banco de Dados Pessoais: (definição)"" , uma vez que há outros tipos de bancos de dados, não vinculados a informações pessoais."
comment,176,391,gabriela martins,0,29,2015-01-30 22:26:10,Penso que a transferência de dados a sujeitos INDETERMINADOS deveria ser excluída dessa lei. É um absurdo que as pessoas sequer saibam com quem estão seus dados.&nbsp;
comment,177,391,gabriela martins,0,48,2015-01-30 22:31:07,"o termo de consentimento deverá explicitar exatamente quais as operações de tratamento estão abarcadas (coleta, produção, recepção, classificação, utilização, acesso, reprodução, transmissão, distribuição, transporte, processamento, arquivamento, armazenamento, eliminação, avaliação ou controle da informação, modificação, bloqueio ou fornecimento a terceiros de dados pessoais, por comunicação, interconexão, transferência, difusão ou extração)&nbsp;"
comment,178,391,gabriela martins,0,50,2015-01-30 22:33:48,"Sugiro substituir estado de necessidade por estado de perigo, de modo a acomodar a mesma definição do CC."
comment,179,391,gabriela martins,0,57,2015-01-30 22:37:34,"Entendo que seria melhor adotar a idade de 16 anos, de modo que tal disposição esteja alinhada com a incapacidade civil relativa. &nbsp;Não sei se 12 anos é uma idade adequada para permitir que a criança possa fazer o consentimento sem autorização dos pais.&nbsp;<br>"
comment,180,391,gabriela martins,0,58,2015-01-30 22:38:34,"Conforme comentado anteriormente, sugiro aumentar para 16 anos, alinhando com a incapacidade civil relativa.&nbsp;"
comment,181,391,gabriela martins,0,66,2015-01-30 22:40:56,"creio que deveria haver a previsão de que uma empresa que obteve seus dados por meio de outra empresa fosse obrigada a informar como obteve esses dados, quando solicitada.<br><br>Por exemplo, às vezes eu recebo ligações de empresas que eu nunca ouvi falar, que sabem meus dados e elas se recusam a dizer como conseguiram esses dados. Então como eu faria para revogar o consentimento, se nem sei quem foi o responsável por passar meus dados a essa empresa?"
comment,182,391,gabriela martins,0,70,2015-01-30 22:42:00,Acho que deveria prever a possibilidade de indenização por danos e prejuízos comprovados e oriundos do consentimento enganoso.
comment,183,391,gabriela martins,0,81,2015-01-30 22:46:13,Discordo. A saúde não pode representar uma possibilidade de violação da intimidade privada de forma tão genérica.&nbsp;
comment,184,391,gabriela martins,0,92,2015-01-30 22:48:18,"Nesse caso, creio que deveria haver alguma restrição, como só poder utilizar para pesquisa depois que a pessoa já faleceu.&nbsp;"
comment,185,391,gabriela martins,0,95,2015-01-30 22:48:50,Esse tipo de dado não deveria ser dispensado de consentimento para tutela da saúde.&nbsp;
comment,186,391,gabriela martins,0,115,2015-01-30 22:50:28,"Acho que além da confirmação, deveria haver notificação quando ocorrer cessão/comunicação de dados.&nbsp;"
comment,187,391,gabriela martins,0,140,2015-01-30 22:53:00,é importante que a comunicação e interconexão sejam notificadas aos usuários quando ocorrerem
